monthly,country_name,Approval_Smoothed,Approval_Not_Smoothed,app_marginals_obs,Disapproval_Smoothed,Disapproval_Not_Smoothed,neg_marginals_obs,Country,ccodecow,wb_code
2010m6,Poland_PM,48.644249,48.637272,2,36.383331,36.59647,2,Poland_PM,290,POL
2009m9,Poland_PM,43.864651,44.061378,2,38.404888,38.31617,2,Poland_PM,290,POL
2013m6,Poland_PM,28.354759,28.077311,2,55.360909,55.305901,2,Poland_PM,290,POL
2003m4,Poland_PM,25.23925,24.2859,2,54.955471,55.568481,2,Poland_PM,290,POL
2004m7,Poland_PM,26.933649,27.27124,2,35.468182,35.138119,2,Poland_PM,290,POL
2002m5,Poland_PM,38.740391,38.708199,2,37.211941,37.219719,2,Poland_PM,290,POL
2013m10,Poland_PM,27.7665,27.59009,2,57.740379,57.716888,2,Poland_PM,290,POL
2014m12,Poland_PM,43.129299,43.124359,3,25.230869,25.505569,3,Poland_PM,290,POL
2004m2,Poland_PM,21.911409,21.74906,2,63.584301,63.652191,2,Poland_PM,290,POL
2006m8,Poland_PM,35.062099,31.9412,2,42.560699,43.966469,2,Poland_PM,290,POL
1999m4,Poland_PM,39.09668,39.516949,2,43.89764,43.817131,2,Poland_PM,290,POL
2014m3,Poland_PM,33.98304,34.592541,2,53.172409,52.929119,2,Poland_PM,290,POL
1995m7,Poland_PM,40.98584,41.291222,2,31.367069,31.4181,2,Poland_PM,290,POL
2016m4,Poland_PM,43.364342,43.31963,3,39.494019,39.53949,3,Poland_PM,290,POL
2010m7,Poland_PM,49.846081,49.868568,2,34.422001,34.350399,2,Poland_PM,290,POL
2005m6,Poland_PM,25.56002,25.358049,2,47.870762,48.181412,2,Poland_PM,290,POL
2004m3,Poland_PM,20.15147,20.173651,2,67.868408,67.955132,2,Poland_PM,290,POL
1996m11,Poland_PM,47.734951,47.736771,2,28.28229,28.36364,2,Poland_PM,290,POL
2017m7,Poland_PM,44.992741,44.59964,3,39.764881,39.927448,3,Poland_PM,290,POL
2016m10,Poland_PM,43.285091,43.166229,3,40.469791,40.539848,3,Poland_PM,290,POL
2018m1,Poland_PM,46.018639,46.081009,3,23.38636,22.43833,3,Poland_PM,290,POL
2010m4,Poland_PM,49.366131,50.184341,2,32.456749,32.179001,2,Poland_PM,290,POL
2015m2,Poland_PM,36.966572,36.632721,3,41.432232,42.100368,3,Poland_PM,290,POL
1998m12,Poland_PM,47.815731,47.81472,2,29.051781,29.26882,2,Poland_PM,290,POL
2005m5,Poland_PM,27.926531,28.251341,2,43.430061,42.935329,2,Poland_PM,290,POL
2003m9,Poland_PM,24.89945,25.34337,2,57.86768,57.747921,2,Poland_PM,290,POL
1996m3,Poland_PM,50.146,49.559448,2,29.420811,29.66497,2,Poland_PM,290,POL
2008m4,Poland_PM,56.509621,56.194691,2,26.41803,26.55434,2,Poland_PM,290,POL
1999m7,Poland_PM,38.526958,37.93985,1,43.561611,43.825119,1,Poland_PM,290,POL
2001m9,Poland_PM,26.52338,26.794621,2,57.43092,57.164661,2,Poland_PM,290,POL
2003m12,Poland_PM,24.90556,25.344469,2,62.596161,62.377548,2,Poland_PM,290,POL
2007m6,Poland_PM,31.75465,31.840639,2,55.586651,55.52581,2,Poland_PM,290,POL
2008m3,Poland_PM,56.463879,56.150669,2,27.13331,27.26413,2,Poland_PM,290,POL
2018m7,Poland_PM,43.990971,43.754391,3,33.495369,33.649109,3,Poland_PM,290,POL
2016m7,Poland_PM,43.478001,43.528721,3,39.381889,39.33773,3,Poland_PM,290,POL
1994m6,Poland_PM,45.633801,46.19891,2,28.15008,27.981489,2,Poland_PM,290,POL
2014m4,Poland_PM,32.746941,32.64864,2,52.749748,52.588589,2,Poland_PM,290,POL
1993m2,Poland_PM,45.1702,44.22789,1,31.47036,31.40312,1,Poland_PM,290,POL
2013m4,Poland_PM,31.515961,31.66474,2,54.063862,53.953171,2,Poland_PM,290,POL
2009m10,Poland_PM,45.033718,45.142632,2,36.19912,36.07542,2,Poland_PM,290,POL
2010m5,Poland_PM,47.98288,47.595909,2,34.7309,35.01347,2,Poland_PM,290,POL
1994m4,Poland_PM,44.5336,43.831799,2,28.787319,28.69396,2,Poland_PM,290,POL
2016m2,Poland_PM,41.764641,41.682781,3,38.833,38.846371,3,Poland_PM,290,POL
2020m11,Poland_PM,33.363319,32.38113,4,55.295891,55.834251,4,Poland_PM,290,POL
2006m7,Poland_PM,53.001621,52.853989,2,26.45619,26.57172,2,Poland_PM,290,POL
1994m12,Poland_PM,38.095219,37.67551,3,39.253231,39.53756,3,Poland_PM,290,POL
2020m5,Poland_PM,43.78223,43.253731,1,41.831821,42.042271,1,Poland_PM,290,POL
2010m1,Poland_PM,40.460758,40.653332,2,44.191711,44.364799,2,Poland_PM,290,POL
1994m7,Poland_PM,41.655571,40.888401,2,31.89303,32.342949,2,Poland_PM,290,POL
2008m12,Poland_PM,48.049702,48.149509,2,35.548069,35.74807,2,Poland_PM,290,POL
2014m10,Poland_PM,37.942181,38.284168,3,26.753969,25.073891,3,Poland_PM,290,POL
2000m11,Poland_PM,32.397251,32.672161,2,48.648411,48.455429,2,Poland_PM,290,POL
1993m11,Poland_PM,65.500504,67.766083,1,19.072531,17.93815,1,Poland_PM,290,POL
2011m9,Poland_PM,43.06517,43.207211,2,38.004478,37.926521,2,Poland_PM,290,POL
2012m11,Poland_PM,35.635769,36.239979,2,47.002708,46.37672,2,Poland_PM,290,POL
1993m10,Poland_PM,53.74474,53.665508,0,30.807011,30.89908,0,Poland_PM,290,POL
2010m11,Poland_PM,46.205139,46.500381,2,36.582989,36.34082,2,Poland_PM,290,POL
2000m9,Poland_PM,32.54995,33.179241,1,49.654709,49.420269,1,Poland_PM,290,POL
2008m1,Poland_PM,58.574001,58.68362,2,21.53548,21.937189,2,Poland_PM,290,POL
2009m12,Poland_PM,39.493778,39.10276,2,41.994019,42.262371,2,Poland_PM,290,POL
2007m5,Poland_PM,32.15799,32.349941,2,54.441181,54.27639,2,Poland_PM,290,POL
1997m7,Poland_PM,51.81815,51.389481,1,30.914101,31.339029,1,Poland_PM,290,POL
2001m7,Poland_PM,26.893101,26.566059,2,57.582272,57.534901,2,Poland_PM,290,POL
2021m10,Poland_PM,32.121021,32.353119,2,51.981861,51.684872,2,Poland_PM,290,POL
2004m11,Poland_PM,30.502979,30.586691,2,39.247292,39.42112,2,Poland_PM,290,POL
2007m4,Poland_PM,31.97887,32.349941,2,54.634102,54.27639,2,Poland_PM,290,POL
2019m7,Poland_PM,45.1026,45.155998,1,35.370708,35.164989,1,Poland_PM,290,POL
2005m8,Poland_PM,24.471609,24.65733,2,50.582611,50.678162,2,Poland_PM,290,POL
2015m5,Poland_PM,33.717529,32.995258,3,46.746922,47.1922,3,Poland_PM,290,POL
1999m2,Poland_PM,41.398609,40.946079,2,42.345928,42.98914,2,Poland_PM,290,POL
2015m1,Poland_PM,39.240509,38.52776,3,34.168282,35.0485,3,Poland_PM,290,POL
2019m12,Poland_PM,49.084579,49.464401,4,35.7953,35.959831,4,Poland_PM,290,POL
1994m1,Poland_PM,54.52002,52.713009,1,23.875151,24.53528,1,Poland_PM,290,POL
2018m5,Poland_PM,44.524948,43.93956,3,30.867109,31.244789,3,Poland_PM,290,POL
2019m1,Poland_PM,42.150089,41.867039,2,37.494709,37.75935,2,Poland_PM,290,POL
1994m5,Poland_PM,41.895569,41.36694,2,32.118561,32.526711,2,Poland_PM,290,POL
2010m2,Poland_PM,43.950771,44.509682,2,38.241749,37.776779,2,Poland_PM,290,POL
2021m11,Poland_PM,27.557091,26.953899,2,56.85215,57.087952,2,Poland_PM,290,POL
1993m12,Poland_PM,62.914742,62.121181,1,18.817671,19.03767,1,Poland_PM,290,POL
2013m7,Poland_PM,30.154881,30.68413,2,55.677952,55.54512,2,Poland_PM,290,POL
2002m10,Poland_PM,38.869461,38.90736,2,39.309891,39.397129,2,Poland_PM,290,POL
1996m9,Poland_PM,47.190979,47.170292,2,30.24539,30.45006,2,Poland_PM,290,POL
2008m5,Poland_PM,54.32753,53.692162,2,27.95112,28.245621,2,Poland_PM,290,POL
2015m12,Poland_PM,39.04224,39.491131,2,38.94281,38.494759,2,Poland_PM,290,POL
2010m12,Poland_PM,46.952271,46.961349,2,35.368778,35.343941,2,Poland_PM,290,POL
2020m7,Poland_PM,47.047508,46.689281,3,41.754719,41.787182,3,Poland_PM,290,POL
2007m8,Poland_PM,30.66699,30.71092,2,56.240929,56.125,2,Poland_PM,290,POL
2006m9,Poland_PM,32.5084,32.147758,2,48.246601,48.681702,2,Poland_PM,290,POL
2017m3,Poland_PM,41.72459,41.266022,3,42.089901,42.23457,3,Poland_PM,290,POL
2011m2,Poland_PM,41.496429,40.81559,2,42.65765,42.936161,2,Poland_PM,290,POL
2001m1,Poland_PM,32.302811,32.657459,2,49.949139,49.697899,2,Poland_PM,290,POL
2007m1,Poland_PM,35.584068,35.93866,2,43.306889,42.715778,2,Poland_PM,290,POL
2015m7,Poland_PM,34.264252,34.618031,3,45.912579,45.74419,3,Poland_PM,290,POL
1993m6,Poland_PM,44.950069,45.397629,2,34.169998,33.400688,2,Poland_PM,290,POL
1995m10,Poland_PM,39.215599,40.010899,2,33.394211,33.357948,2,Poland_PM,290,POL
2006m4,Poland_PM,55.181641,54.607368,2,24.801029,25.205441,2,Poland_PM,290,POL
2006m12,Poland_PM,34.234169,34.71471,2,49.491329,49.237572,2,Poland_PM,290,POL
2011m5,Poland_PM,40.843311,40.958092,2,44.09454,44.109409,2,Poland_PM,290,POL
2014m9,Poland_PM,36.51498,37.79921,3,47.824791,47.232819,3,Poland_PM,290,POL
2018m2,Poland_PM,46.7402,46.726391,3,26.317039,26.72954,3,Poland_PM,290,POL
2003m5,Poland_PM,24.202471,24.2859,2,56.811039,56.807861,2,Poland_PM,290,POL
1997m8,Poland_PM,49.20401,48.496109,2,33.535919,33.90049,2,Poland_PM,290,POL
2001m2,Poland_PM,31.811291,31.84173,2,51.564671,51.610519,2,Poland_PM,290,POL
1997m4,Poland_PM,47.417641,47.45319,2,32.486252,32.677158,2,Poland_PM,290,POL
2015m10,Poland_PM,36.58279,36.461029,2,46.605499,46.768501,2,Poland_PM,290,POL
2004m6,Poland_PM,26.525299,26.8269,2,39.807369,39.718529,2,Poland_PM,290,POL
2007m11,Poland_PM,45.153221,46.992882,2,39.384689,38.017479,2,Poland_PM,290,POL
1995m8,Poland_PM,33.89576,32.861099,1,31.122761,31.149071,1,Poland_PM,290,POL
2000m8,Poland_PM,30.16185,30.16378,2,50.773201,50.596802,2,Poland_PM,290,POL
2006m11,Poland_PM,32.17387,32.660412,2,51.497101,50.90155,2,Poland_PM,290,POL
1994m11,Poland_PM,40.354118,39.866112,3,36.713291,36.892319,3,Poland_PM,290,POL
1996m1,Poland_PM,51.008732,51.662682,1,28.88653,28.951469,1,Poland_PM,290,POL
2020m6,Poland_PM,48.34491,48.974869,3,41.745949,41.771759,3,Poland_PM,290,POL
1993m7,Poland_PM,41.300411,40.629311,2,42.831772,43.527039,2,Poland_PM,290,POL
2018m10,Poland_PM,45.56308,45.325062,3,36.55513,37.0425,3,Poland_PM,290,POL
2016m8,Poland_PM,44.25489,44.327221,3,39.44912,39.498428,3,Poland_PM,290,POL
2012m10,Poland_PM,32.949089,33.135738,2,53.406448,53.377041,2,Poland_PM,290,POL
2003m11,Poland_PM,24.01985,24.222879,2,62.409538,62.39056,2,Poland_PM,290,POL
1993m9,Poland_PM,52.35598,53.665508,0,31.48461,30.89908,0,Poland_PM,290,POL
2003m1,Poland_PM,37.510799,38.002659,2,38.823009,38.463509,2,Poland_PM,290,POL
2005m11,Poland_PM,43.776852,47.511299,1,24.7152,22.169621,1,Poland_PM,290,POL
2005m12,Poland_PM,47.851421,48.464569,2,20.530279,20.415541,2,Poland_PM,290,POL
1994m2,Poland_PM,49.99086,48.949741,1,29.39109,30.03289,1,Poland_PM,290,POL
2002m7,Poland_PM,36.165001,35.9389,2,44.19611,44.38731,2,Poland_PM,290,POL
2011m7,Poland_PM,41.491119,41.948059,2,39.00042,38.676708,2,Poland_PM,290,POL
2017m5,Poland_PM,45.212688,45.187,3,41.004822,40.955189,3,Poland_PM,290,POL
2000m7,Poland_PM,30.714861,31.321051,1,52.20153,51.626389,1,Poland_PM,290,POL
2008m8,Poland_PM,49.150261,48.58807,2,33.468971,33.84248,2,Poland_PM,290,POL
2002m6,Poland_PM,37.736691,37.591999,2,41.797569,42.209808,2,Poland_PM,290,POL
2000m6,Poland_PM,28.611971,28.488741,2,56.743229,56.92094,2,Poland_PM,290,POL
2015m4,Poland_PM,38.246761,38.24353,3,41.087521,41.19883,3,Poland_PM,290,POL
2021m8,Poland_PM,32.23933,31.66659,2,52.245281,52.387691,2,Poland_PM,290,POL
2019m9,Poland_PM,45.244179,45.155998,1,36.60297,36.577358,1,Poland_PM,290,POL
1999m8,Poland_PM,34.798828,34.205711,1,47.932991,48.24757,1,Poland_PM,290,POL
2017m12,Poland_PM,45.177391,44.750252,3,36.473061,36.441051,3,Poland_PM,290,POL
2021m6,Poland_PM,35.384159,35.715389,2,48.743229,48.48415,2,Poland_PM,290,POL
2007m3,Poland_PM,30.82128,30.51046,2,57.053299,57.326801,2,Poland_PM,290,POL
2013m8,Poland_PM,28.759979,28.72835,2,57.942551,57.954189,2,Poland_PM,290,POL
2016m9,Poland_PM,43.769661,43.561321,3,39.875301,39.944031,3,Poland_PM,290,POL
1998m11,Poland_PM,47.1161,47.208569,2,28.191469,28.172199,2,Poland_PM,290,POL
1998m8,Poland_PM,45.449032,45.868271,2,30.71509,30.640711,2,Poland_PM,290,POL
2000m12,Poland_PM,31.13512,31.021339,2,51.769489,51.95171,2,Poland_PM,290,POL
2007m12,Poland_PM,56.408169,58.176441,2,19.56296,18.13283,2,Poland_PM,290,POL
2003m2,Poland_PM,34.842602,34.483238,2,45.110378,45.61676,2,Poland_PM,290,POL
2012m9,Poland_PM,32.713779,32.476921,2,52.226231,52.215488,2,Poland_PM,290,POL
1999m11,Poland_PM,33.366772,33.731201,2,49.69759,49.33305,2,Poland_PM,290,POL
2014m5,Poland_PM,32.394272,32.47728,2,50.484161,50.16769,2,Poland_PM,290,POL
1993m8,Poland_PM,40.65218,40.482391,1,44.234241,44.326672,1,Poland_PM,290,POL
2011m6,Poland_PM,38.979389,38.65451,2,42.966728,42.856838,2,Poland_PM,290,POL
2020m4,Poland_PM,46.391411,45.981289,1,39.57703,39.913311,1,Poland_PM,290,POL
2009m5,Poland_PM,45.78067,45.570671,2,39.371052,39.498039,2,Poland_PM,290,POL
1993m4,Poland_PM,43.451908,42.129269,1,37.471569,37.937469,1,Poland_PM,290,POL
2020m10,Poland_PM,39.762032,38.806019,4,45.35321,45.565208,4,Poland_PM,290,POL
2011m11,Poland_PM,46.348679,46.17292,2,36.04908,36.0909,2,Poland_PM,290,POL
2004m8,Poland_PM,32.49382,33.695389,2,36.151211,36.29277,2,Poland_PM,290,POL
2007m2,Poland_PM,33.425541,33.170341,2,52.093632,52.749962,2,Poland_PM,290,POL
2015m3,Poland_PM,38.207901,38.51907,3,39.731178,39.611019,3,Poland_PM,290,POL
2009m2,Poland_PM,47.092548,46.764561,2,36.062141,36.201962,2,Poland_PM,290,POL
2021m2,Poland_PM,32.888748,33.05352,2,55.421371,55.286228,2,Poland_PM,290,POL
1993m1,Poland_PM,49.886189,50.967999,2,33.574711,33.261799,2,Poland_PM,290,POL
1997m3,Poland_PM,46.61055,45.965889,2,31.575529,32.009602,2,Poland_PM,290,POL
1994m10,Poland_PM,42.996281,43.41674,3,35.309769,35.63485,3,Poland_PM,290,POL
2002m4,Poland_PM,39.02063,38.997189,2,37.660648,37.867062,2,Poland_PM,290,POL
2001m6,Poland_PM,29.86186,29.8808,2,56.19183,55.964809,2,Poland_PM,290,POL
2006m6,Poland_PM,52.337811,52.033699,2,27.384871,27.5396,2,Poland_PM,290,POL
2013m1,Poland_PM,32.719181,32.16312,2,49.404251,49.317799,2,Poland_PM,290,POL
2013m5,Poland_PM,30.95764,31.011259,2,54.093639,53.953171,2,Poland_PM,290,POL
2005m2,Poland_PM,29.45484,29.07513,2,39.192638,39.186771,2,Poland_PM,290,POL
2014m1,Poland_PM,31.25853,31.82159,2,54.49152,54.291248,2,Poland_PM,290,POL
2003m3,Poland_PM,31.875589,31.475679,2,46.212719,46.245739,2,Poland_PM,290,POL
2018m3,Poland_PM,46.971169,46.892712,3,28.01148,28.329309,3,Poland_PM,290,POL
2016m1,Poland_PM,42.072102,42.62542,3,39.3288,39.387459,3,Poland_PM,290,POL
1999m6,Poland_PM,42.184601,42.572491,2,39.974991,39.943298,2,Poland_PM,290,POL
1998m6,Poland_PM,43.931728,43.353619,2,32.692451,33.043911,2,Poland_PM,290,POL
1995m1,Poland_PM,39.204399,39.487141,2,38.78093,38.752399,2,Poland_PM,290,POL
2012m7,Poland_PM,36.835251,37.045631,2,49.262138,49.036152,2,Poland_PM,290,POL
2001m11,Poland_PM,49.009731,51.575851,2,20.49362,18.61974,2,Poland_PM,290,POL
2000m10,Poland_PM,31.39234,31.274111,2,50.243629,50.247341,2,Poland_PM,290,POL
2008m2,Poland_PM,56.547508,55.91444,2,27.74052,28.458401,2,Poland_PM,290,POL
1996m8,Poland_PM,46.48217,46.321678,2,29.50927,29.68224,2,Poland_PM,290,POL
1997m6,Poland_PM,53.422531,54.267948,2,27.043329,26.686159,2,Poland_PM,290,POL
2017m10,Poland_PM,48.22607,48.182522,3,35.2901,35.12384,3,Poland_PM,290,POL
2014m7,Poland_PM,31.425409,31.17444,2,51.604889,51.75322,2,Poland_PM,290,POL
2004m12,Poland_PM,28.32935,28.119539,2,40.003609,40.08445,2,Poland_PM,290,POL
1997m2,Poland_PM,49.067211,49.40662,2,28.4221,28.42366,2,Poland_PM,290,POL
2017m6,Poland_PM,46.66745,46.829159,3,38.292599,38.103901,3,Poland_PM,290,POL
2011m12,Poland_PM,45.72337,45.55138,2,40.063461,40.433701,2,Poland_PM,290,POL
2009m6,Poland_PM,45.066601,44.823811,2,37.066521,36.930519,2,Poland_PM,290,POL
2005m3,Poland_PM,26.243959,25.87369,2,47.122822,47.771191,2,Poland_PM,290,POL
2013m2,Poland_PM,33.68679,33.939968,2,49.57354,49.515739,2,Poland_PM,290,POL
2002m11,Poland_PM,38.05687,37.98177,2,40.811459,40.95126,2,Poland_PM,290,POL
1995m9,Poland_PM,33.717129,33.800789,1,36.142021,36.647629,1,Poland_PM,290,POL
2012m2,Poland_PM,36.806061,36.08136,2,49.26545,49.701401,2,Poland_PM,290,POL
1995m2,Poland_PM,34.061531,33.166061,3,44.023842,44.495689,3,Poland_PM,290,POL
1998m10,Poland_PM,45.714241,45.565601,2,30.45071,30.568911,2,Poland_PM,290,POL
2012m5,Poland_PM,33.383148,33.291431,2,53.367771,53.288139,2,Poland_PM,290,POL
2002m9,Poland_PM,38.861359,38.955589,2,38.58252,38.46701,2,Poland_PM,290,POL
2018m9,Poland_PM,46.319408,46.455219,3,31.901831,31.84277,3,Poland_PM,290,POL
2003m8,Poland_PM,24.00001,24.222639,2,57.031361,56.816639,2,Poland_PM,290,POL
1997m10,Poland_PM,42.936939,41.35537,1,36.061352,36.602959,1,Poland_PM,290,POL
2017m9,Poland_PM,47.793251,47.975941,3,38.204079,38.061531,3,Poland_PM,290,POL
2001m5,Poland_PM,30.6987,30.993361,2,57.007889,57.232922,2,Poland_PM,290,POL
2010m8,Poland_PM,45.69104,44.82753,2,39.473679,39.94677,2,Poland_PM,290,POL
2012m4,Poland_PM,34.579739,34.260288,2,52.690739,52.528549,2,Poland_PM,290,POL
1994m9,Poland_PM,40.524551,40.04015,3,32.653309,32.89323,3,Poland_PM,290,POL
1995m5,Poland_PM,42.934059,42.288399,3,27.96917,28.454519,3,Poland_PM,290,POL
2020m1,Poland_PM,47.255772,46.866299,4,37.117329,37.27668,4,Poland_PM,290,POL
2020m8,Poland_PM,48.32943,48.372189,3,39.330971,39.130852,3,Poland_PM,290,POL
1998m9,Poland_PM,45.889709,45.806721,2,30.580021,30.71907,2,Poland_PM,290,POL
2020m3,Poland_PM,48.819592,49.06049,4,35.86829,35.866711,4,Poland_PM,290,POL
1992m11,Poland_PM,47.855251,47.703152,1,22.372101,22.610929,1,Poland_PM,290,POL
2021m3,Poland_PM,32.92907,33.05352,2,55.957531,55.829391,2,Poland_PM,290,POL
2009m8,Poland_PM,42.435841,42.294682,2,39.82777,39.829609,2,Poland_PM,290,POL
2012m3,Poland_PM,36.826099,36.87809,2,53.212078,53.446491,2,Poland_PM,290,POL
1996m6,Poland_PM,45.251808,44.452351,2,29.79785,30.142139,2,Poland_PM,290,POL
2012m1,Poland_PM,41.159988,40.31205,2,43.343021,43.609249,2,Poland_PM,290,POL
2013m3,Poland_PM,31.557211,31.339451,2,53.73151,53.953171,2,Poland_PM,290,POL
2014m2,Poland_PM,31.306959,31.49387,2,54.547691,54.39629,2,Poland_PM,290,POL
2002m3,Poland_PM,39.174889,38.458599,2,36.015228,36.304771,2,Poland_PM,290,POL
1997m9,Poland_PM,50.416149,50.429859,2,31.74663,31.720881,2,Poland_PM,290,POL
2003m7,Poland_PM,24.47916,24.87719,2,57.309689,57.112831,2,Poland_PM,290,POL
1993m5,Poland_PM,41.933109,41.602139,2,44.63752,45.290829,2,Poland_PM,290,POL
2017m1,Poland_PM,44.38139,44.3778,3,40.86412,40.829411,3,Poland_PM,290,POL
2019m10,Poland_PM,44.64949,44.459702,1,36.514118,36.577358,1,Poland_PM,290,POL
2001m10,Poland_PM,36.985901,38.4538,0,38.757401,37.743328,0,Poland_PM,290,POL
2016m11,Poland_PM,43.982861,44.029781,3,39.762501,39.74213,3,Poland_PM,290,POL
2011m10,Poland_PM,46.875641,47.436371,2,36.244942,36.17189,2,Poland_PM,290,POL
1999m1,Poland_PM,43.900131,43.125179,2,34.965111,35.576832,2,Poland_PM,290,POL
2001m8,Poland_PM,26.464451,26.59177,2,58.281078,58.16732,2,Poland_PM,290,POL
1995m6,Poland_PM,38.858898,38.066212,2,32.56078,33.10453,2,Poland_PM,290,POL
2011m4,Poland_PM,40.231121,40.11108,2,43.598061,43.695911,2,Poland_PM,290,POL
2005m9,Poland_PM,24.39678,24.65733,2,50.509312,50.391811,2,Poland_PM,290,POL
1996m4,Poland_PM,50.327259,50.068081,2,26.54648,26.519831,2,Poland_PM,290,POL
2001m12,Poland_PM,44.809231,43.995628,2,26.95351,27.65461,2,Poland_PM,290,POL
2003m6,Poland_PM,23.77421,23.990879,2,57.556229,57.43327,2,Poland_PM,290,POL
2017m2,Poland_PM,44.311642,44.214352,3,40.531342,40.52206,3,Poland_PM,290,POL
1994m8,Poland_PM,42.312561,42.28001,0,31.688049,31.823811,0,Poland_PM,290,POL
2012m6,Poland_PM,36.136951,36.70797,2,50.771069,50.445629,2,Poland_PM,290,POL
2018m11,Poland_PM,47.139229,47.30357,3,33.797771,33.65583,3,Poland_PM,290,POL
2009m3,Poland_PM,46.862961,46.703308,2,38.33165,38.57653,2,Poland_PM,290,POL
2000m4,Poland_PM,30.12818,30.40679,1,59.131802,59.360668,1,Poland_PM,290,POL
2005m4,Poland_PM,27.320721,27.73303,2,48.66814,48.72913,2,Poland_PM,290,POL
1996m7,Poland_PM,46.57774,46.70705,2,29.31152,29.428801,2,Poland_PM,290,POL
2010m3,Poland_PM,43.914711,43.827518,2,37.056751,36.998508,2,Poland_PM,290,POL
1995m4,Poland_PM,45.923389,45.107529,3,24.22835,24.63652,3,Poland_PM,290,POL
2008m7,Poland_PM,51.311329,51.043949,2,30.35524,30.41853,2,Poland_PM,290,POL
2019m2,Poland_PM,41.42836,41.259109,2,38.656422,38.806938,2,Poland_PM,290,POL
2002m1,Poland_PM,43.943932,43.708679,2,31.16995,31.67038,2,Poland_PM,290,POL
2017m8,Poland_PM,46.009392,46.096378,3,40.43721,40.544361,3,Poland_PM,290,POL
2007m10,Poland_PM,35.411598,35.937679,2,54.668591,54.444962,2,Poland_PM,290,POL
2014m6,Poland_PM,33.560669,33.949211,3,48.727871,48.495289,3,Poland_PM,290,POL
2017m11,Poland_PM,47.034309,46.673279,3,37.351471,37.604488,3,Poland_PM,290,POL
2011m3,Poland_PM,40.77898,40.639118,2,42.3811,42.349449,2,Poland_PM,290,POL
2004m10,Poland_PM,30.903009,30.971001,2,37.59803,37.830448,2,Poland_PM,290,POL
2008m9,Poland_PM,50.4879,50.538898,2,31.697229,31.66902,2,Poland_PM,290,POL
2021m9,Poland_Pres,41.972012,42.239792,1,48.853569,48.59473,1,Poland_Pres,290,POL
2003m7,Poland_Pres,66.880058,66.963318,2,23.30599,23.34473,2,Poland_Pres,290,POL
1998m7,Poland_Pres,68.740898,68.677048,1,20.120899,19.915359,1,Poland_Pres,290,POL
2020m3,Poland_Pres,49.73093,49.765221,3,41.457291,41.60376,3,Poland_Pres,290,POL
2007m10,Poland_Pres,36.720051,37.04031,2,52.173489,51.57349,2,Poland_Pres,290,POL
1990m9,Poland_Pres,34.486721,34.357571,2,45.089211,45.393559,2,Poland_Pres,290,POL
1996m10,Poland_Pres,53.693089,52.945751,1,31.14007,31.94458,1,Poland_Pres,290,POL
2017m3,Poland_Pres,44.94318,44.682869,3,43.468552,43.56559,3,Poland_Pres,290,POL
2013m3,Poland_Pres,55.3382,55.156319,2,31.94334,32.276718,2,Poland_Pres,290,POL
2018m2,Poland_Pres,56.593079,56.59618,3,31.705311,31.690861,3,Poland_Pres,290,POL
2019m8,Poland_Pres,50.186501,50.22261,1,37.467468,37.71402,1,Poland_Pres,290,POL
2006m8,Poland_Pres,32.544552,32.63295,2,51.96793,51.526138,2,Poland_Pres,290,POL
2020m8,Poland_Pres,49.762718,50.028069,1,43.144009,42.864819,1,Poland_Pres,290,POL
2012m8,Poland_Pres,54.698662,54.730701,2,32.295479,32.214909,2,Poland_Pres,290,POL
2020m6,Poland_Pres,48.170891,48.281349,1,45.34116,44.792389,1,Poland_Pres,290,POL
2017m10,Poland_Pres,57.82478,57.68026,3,30.191879,30.04907,3,Poland_Pres,290,POL
2008m1,Poland_Pres,34.580681,34.845551,2,53.498421,53.136299,2,Poland_Pres,290,POL
2017m5,Poland_Pres,47.846809,47.771832,3,41.61581,41.635021,3,Poland_Pres,290,POL
2006m4,Poland_Pres,33.70372,33.027061,2,51.273998,52.504311,2,Poland_Pres,290,POL
2011m7,Poland_Pres,49.713531,49.829048,2,31.534981,31.40535,2,Poland_Pres,290,POL
1993m9,Poland_Pres,33.487141,33.832088,0,56.146061,55.637039,0,Poland_Pres,290,POL
2000m6,Poland_Pres,70.552528,70.111763,2,18.355249,18.637289,2,Poland_Pres,290,POL
2010m10,Poland_Pres,42.394611,41.900002,2,29.910339,30.420959,2,Poland_Pres,290,POL
1993m1,Poland_Pres,35.632568,35.27562,2,51.01162,51.206322,2,Poland_Pres,290,POL
2001m4,Poland_Pres,69.224892,69.236153,2,20.60058,20.49651,2,Poland_Pres,290,POL
2007m11,Poland_Pres,37.804852,37.972328,2,51.291691,51.084278,2,Poland_Pres,290,POL
2014m2,Poland_Pres,54.805382,54.782669,2,31.534361,31.64834,2,Poland_Pres,290,POL
1993m6,Poland_Pres,29.2616,29.35688,0,61.699791,61.428558,0,Poland_Pres,290,POL
2011m6,Poland_Pres,48.76207,48.47591,2,32.594711,32.94566,2,Poland_Pres,290,POL
2010m3,Poland_Pres,29.20853,29.57011,2,62.055012,61.760651,2,Poland_Pres,290,POL
2010m4,Poland_Pres,49.870541,52.205399,1,38.637619,35.469879,1,Poland_Pres,290,POL
